sample_uid,source_group_code,taxon_candidate,origin_label_source,stored_coordinate_discrepancy
wild_culter_alburnus__00110,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00111,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00112,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00113,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00114,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00115,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00116,wild_culter_alburnus,Culter alburnus,wild,0.00025199999998903877
wild_culter_alburnus__00117,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00118,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00119,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00120,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00121,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00122,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00123,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00124,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00125,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_culter_alburnus__00126,wild_culter_alburnus,Culter alburnus,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00001,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00002,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00025099999999156353
wild_hypophthalmichthys_molitrix__00003,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00004,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00005,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00006,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00007,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00008,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00009,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00010,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00011,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00012,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00013,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00014,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00015999999999394277
wild_hypophthalmichthys_molitrix__00015,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00016000000002236447
wild_hypophthalmichthys_molitrix__00016,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00017,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00012000000000966793
wild_hypophthalmichthys_molitrix__00018,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00019,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00020,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00021,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00022,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00023,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00024,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002610000000231594
wild_hypophthalmichthys_molitrix__00025,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00026,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00027,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,6.355287432313019e-14
wild_hypophthalmichthys_molitrix__00028,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002610000000231594
wild_hypophthalmichthys_molitrix__00029,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00030,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00031,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00032,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00033,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00034,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00016000000002236447
wild_hypophthalmichthys_molitrix__00035,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00036,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00037,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00038,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00023999999996249244
wild_hypophthalmichthys_molitrix__00039,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00040,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00041,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00042,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00043,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00044,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00045,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00016000000002236447
wild_hypophthalmichthys_molitrix__00046,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00047,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00048,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00016000000002236447
wild_hypophthalmichthys_molitrix__00049,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00050,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00051,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0001600000000010482
wild_hypophthalmichthys_molitrix__00052,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00015999999999394277
wild_hypophthalmichthys_molitrix__00053,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00016000000002236447
wild_hypophthalmichthys_molitrix__00054,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00012000000000966793
wild_hypophthalmichthys_molitrix__00055,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00016000000000815362
wild_hypophthalmichthys_molitrix__00056,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00016000000002236447
wild_hypophthalmichthys_molitrix__00057,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00058,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00015999999999394277
wild_hypophthalmichthys_molitrix__00059,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00015999999999394277
wild_hypophthalmichthys_molitrix__00060,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00023599999997259147
wild_hypophthalmichthys_molitrix__00061,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00062,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00063,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00064,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00065,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00066,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00067,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00068,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00069,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00070,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00071,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00020000000006348273
wild_hypophthalmichthys_molitrix__00072,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00073,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00074,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00075,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00076,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002959999999916363
wild_hypophthalmichthys_molitrix__00077,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00021200000003318564
wild_hypophthalmichthys_molitrix__00078,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002920000000017353
wild_hypophthalmichthys_molitrix__00079,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00028399999996508996
wild_hypophthalmichthys_molitrix__00080,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.000275999999985288
wild_hypophthalmichthys_molitrix__00081,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002729999999928623
wild_hypophthalmichthys_molitrix__00082,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002660000000105356
wild_hypophthalmichthys_molitrix__00083,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002870000000143591
wild_hypophthalmichthys_molitrix__00084,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00028399999999351166
wild_hypophthalmichthys_molitrix__00085,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00022099999998204112
wild_hypophthalmichthys_molitrix__00086,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00087,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00088,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00089,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00090,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00091,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00092,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00093,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00094,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00095,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00096,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00097,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00098,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00099,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00100,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00101,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00102,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00103,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00104,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00021000000003823516
wild_hypophthalmichthys_molitrix__00105,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00106,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00107,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00108,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00109,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002090000000123382
wild_hypophthalmichthys_molitrix__00110,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002520000000174605
wild_hypophthalmichthys_molitrix__00111,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00112,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00113,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00114,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00115,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00116,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00016000000000815362
wild_hypophthalmichthys_molitrix__00117,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00015999999999394277
wild_hypophthalmichthys_molitrix__00118,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00015999999999394277
wild_hypophthalmichthys_molitrix__00119,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00120,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00021499999996876795
wild_hypophthalmichthys_molitrix__00121,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.00026400000000137425
wild_hypophthalmichthys_molitrix__00122,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002460000000041873
wild_hypophthalmichthys_molitrix__00123,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002460000000041873
wild_hypophthalmichthys_molitrix__00124,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_molitrix__00125,wild_hypophthalmichthys_molitrix,Hypophthalmichthys molitrix,wild,0.0002000000000066393
wild_hypophthalmichthys_nobilis__00001,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.00028199999997013947
wild_hypophthalmichthys_nobilis__00002,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.0002000000000066393
wild_hypophthalmichthys_nobilis__00003,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.0002000000000066393
wild_hypophthalmichthys_nobilis__00004,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.0002000000000066393
wild_hypophthalmichthys_nobilis__00005,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.0002000000000066393
wild_hypophthalmichthys_nobilis__00006,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.00029499999999416104
wild_hypophthalmichthys_nobilis__00007,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.00015999999999394277
wild_hypophthalmichthys_nobilis__00008,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.0002000000000066393
wild_hypophthalmichthys_nobilis__00009,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.0002000000000066393
wild_hypophthalmichthys_nobilis__00010,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.0002000000000066393
wild_hypophthalmichthys_nobilis__00011,wild_hypophthalmichthys_nobilis,Hypophthalmichthys nobilis,wild,0.0002000000000066393
